Date,HS Code,Product,Specific Product,Port of Origin,Country of Destination,Port of Destination,Value(USD),Std Qty,Std Unit,Std Unit Price(USD),Qty,Unit,Value In FC,Unit Rate In FC,Unit Rate Currency,Value(INR),Shipment Mode,Invoice Value INR
26-Dec-19,42021110,HAND MADE COW LEATHER DUFFLE BAG 5% META L FITTINGS 57X30X28 CM BURKELY COLOR-ME LLOW YELLOW,Leather,JNPT,Netherlands,Rotterdam,3637.35,80,NOS,45.47,80,PCS,3240,40.5,EUR,255342.3,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTING 32X20X12 CM BURKELY COLOR-MELLOW YELLOW,Leather,JNPT,Netherlands,Rotterdam,543.36,20,NOS,27.17,20,PCS,570,28.5,EUR,38143.89,Sea,0
26-Dec-19,42021110,HAND MADE COW LEATHER DUFFLE BAG 5% META L FITTINGS 57X30X28 CM BURKELY COLOR-BLA CK,Leather,JNPT,Netherlands,Rotterdam,4546.7,100,NOS,45.47,100,PCS,4050,40.5,EUR,319178.02,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 41X30X14 BURKELY COLOR-GO GREE N,Leather,JNPT,Netherlands,Rotterdam,2981.74,80,NOS,37.27,80,PCS,2656,33.2,EUR,209317.87,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER BELT BAG 5% METAL FITTINGS 42X19X9 CM BURKELY COLOUR-GO GR EEN,Leather,JNPT,Netherlands,Rotterdam,1122.2,60,NOS,18.7,60,PCS,1476,24.6,EUR,78778.19,Sea,0
26-Dec-19,42029900,100% POLYESTER (WOVEN) LUNCH BAG (ARTICL E : BOKKREMLA LUNCH BAG 20X18X22 CMS) GR EEN,Polyester,JNPT,United Arab Emirates,Jebel Ali,497.55,236,NOS,2.11,236,PCS,34928,148,INR,34928.01,Sea,0
26-Dec-19,42023190,MADE OF COW LEATHER POUCH BAG STYLE NO.U 66328019Z ORDER NO.187389,Leather,JNPT,Denmark,Copenhagen,2380,100,NOS,23.8,100,PCS,2380,23.8,USD,167075.92,Sea,0
26-Dec-19,42021290,TEXTILE BAG- BIG HEART GROOMING BAG AS P ER INVOICE,Others,JNPT,Netherlands,Rotterdam,174.1,45,NOS,3.87,45,PCS,157.5,3.5,EUR,12222.02,Sea,0
26-Dec-19,42023190,MADE OF COW LEATHER LAPTOP BAG STYLE NO. U6632801ZZ ORDER NO.187386,Leather,JNPT,Denmark,Copenhagen,4756,80,NOS,59.45,80,PCS,4756,59.45,USD,333871.15,Sea,0
26-Dec-19,42022190,LUX TROLLEY BAG N0:01 COLOR GREY,Others,JNPT,Germany,Hamburg,4000,100,NOS,40,100,PCS,4000,40,USD,280799.99,Sea,0
26-Dec-19,42022290,60%JUTE 40%POLYESTER BAG,Polyester,JNPT,France,Antwerpen,2553.7,224,NOS,11.4,224,PCS,2553.6,11.4,USD,179269.77,Sea,0
26-Dec-19,42022190,LEATHER BAG BAG BLACK CROCO,Leather,JNPT,Sweden,Gothenburg,512.91,58,NOS,8.84,29,PRS,464,16,EUR,36006.41,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTING 34X45X16 CM BURKELY COLOR-BLACK,Leather,JNPT,Netherlands,Rotterdam,978.04,36,NOS,27.17,36,PCS,871.2,24.2,EUR,68658.5,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 41X30X14 BURKELY COLOR-BLACK,Leather,JNPT,Netherlands,Rotterdam,4584.42,123,NOS,37.27,123,PCS,4083.6,33.2,EUR,321826.48,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 41X30X14 CM BURKELY COLOR-BLACK,Leather,JNPT,Netherlands,Rotterdam,74.54,2,NOS,37.27,2,PCS,66.4,33.2,EUR,5232.7,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 39X32X15.5 CM BURKELY COLOUR-CO GNAC,Leather,JNPT,Netherlands,Rotterdam,2110.56,100,NOS,21.11,100,PCS,1666,16.66,EUR,148161.46,Sea,0
26-Dec-19,42023120,HAND MADE COW LEATHER HAND BAG 5% METL F ITTINGS 23X19X7 CM BURKELY COLOUR-GO GRE EN,Leather,JNPT,Netherlands,Rotterdam,785.85,50,NOS,15.72,50,PCS,700,14,EUR,55166.83,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER BELT BAG 5% METAL FITTINGS 42X19X9 CM BURKELY COLOUR-BEST BLUE,Leather,JNPT,Netherlands,Rotterdam,748.13,40,NOS,18.7,40,PCS,666.4,16.66,EUR,52518.38,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 25X19X6 CM SACHA COLOUR-BLACK,Leather,JNPT,Netherlands,Rotterdam,3339.85,250,NOS,13.36,250,PCS,2975,11.9,EUR,234457.8,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTING 32X20X12 CM BURKELY COLOR-GO GRE EN,Leather,JNPT,Netherlands,Rotterdam,271.68,10,NOS,27.17,10,PCS,242,24.2,EUR,19071.94,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 23X19X7 CM BURKELY COLOUR-MELL OW YELLOW,Leather,JNPT,Netherlands,Rotterdam,1257.35,80,NOS,15.72,80,PCS,1332.8,16.66,EUR,88266.31,Sea,0
26-Dec-19,42022190,Ladies Round Sling Bag (Cell:100% Leathe r Lining:100% Poleyster ),Others,JNPT,France,Le Havre,4758.8,210,NOS,22.66,210,PCS,4305,20.5,EUR,334068.02,Sea,0
26-Dec-19,42022290,SPORTS GOODS-BAGS- BALL CARRY BAG BURLEY #NAME?,Others,JNPT,Australia,Fremantle,394.93,100,NOS,3.95,100,PCS,580,5.8,AUD,27724.21,Sea,0
26-Dec-19,42022230,100%JUTE BAG,Others,JNPT,France,Antwerpen,4740,300,NOS,15.8,300,PCS,4740,15.8,USD,332747.85,Sea,0
26-Dec-19,42022190,BAG ECOLUX NEO,Others,JNPT,Germany,Hamburg,6684,400,NOS,16.71,400,PCS,6684,16.71,USD,469216.81,Sea,0
26-Dec-19,42022290,VISCOSE CARRY BAGS,Others,JNPT,Germany,Hamburg,80.44,700,NOS,0.11,700,PCS,77,0.11,USD,5647.08,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 41X30X14 BURKELY COLOR-BEST BL UE,Leather,JNPT,Netherlands,Rotterdam,2981.74,80,NOS,37.27,80,PCS,2656,33.2,EUR,209317.87,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTING 32X20X12 CM BURKELY COLOR-BEST B LUE,Leather,JNPT,Netherlands,Rotterdam,271.68,10,NOS,27.17,10,PCS,242,24.2,EUR,19071.94,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 26X30X7 CM BURKELY COLOUR-BLA CK,Leather,JNPT,Netherlands,Rotterdam,1555.14,75,NOS,20.74,75,PCS,1385.25,18.47,EUR,109170.57,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 23X19X7 CM BURKELY COLOUR-BEST BLUE,Leather,JNPT,Netherlands,Rotterdam,628.68,40,NOS,15.72,40,PCS,560,14,EUR,44133.46,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 26X30X7 CM BURKELY COLOUR-BES T BLUE,Leather,JNPT,Netherlands,Rotterdam,1036.76,50,NOS,20.74,50,PCS,1230,24.6,EUR,72780.58,Sea,0
26-Dec-19,42021110,HAND MADE COW LEATHER DUFFLE BAG 5% META L FITTINGS 57X30X28 CM BURKELY COLOR-BES T BLUE,Leather,JNPT,Netherlands,Rotterdam,2273.35,50,NOS,45.47,50,PCS,2025,40.5,EUR,159589.32,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 23X19X7 CM BURKELY COLOUR-BLAC K,Leather,JNPT,Netherlands,Rotterdam,1257.35,80,NOS,15.72,80,PCS,1332.8,16.66,EUR,88266.31,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 26X30X7 CM BURKELY COLOUR-MEL LOW YELLOW,Leather,JNPT,Netherlands,Rotterdam,1036.76,50,NOS,20.74,50,PCS,1230,24.6,EUR,72780.58,Sea,0
26-Dec-19,42021110,HAND MADE COW LEATHER DUFFLE BAG 5% META L FITTINGS 57X30X28 CM BURKELY COLOR-GO GREEN,Leather,JNPT,Netherlands,Rotterdam,2728.02,60,NOS,45.47,60,PCS,2430,40.5,EUR,191507.18,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 41X30X14 BURKELY COLOR-MELLOW YELLOW,Leather,JNPT,Netherlands,Rotterdam,1118.15,30,NOS,37.27,30,PCS,855,28.5,EUR,78494.2,Sea,0
26-Dec-19,42022190,HAND MADE COW LEATHER HAND BAG 5% METAL FITTINGS 26X30X7 CM BURKELY COLOUR-GO GREEN,Leather,JNPT,Netherlands,Rotterdam,1036.76,50,NOS,20.74,50,PCS,1230,24.6,EUR,72780.58,Sea,0
26-Dec-19,42022190,MACHINE MADE COW LEATHER HAND BAG,Leather,JNPT,France,Le Havre,10446.15,630,NOS,16.58,630,PCS,9450,15,EUR,733320,Sea,0
26-Dec-19,42023190,MADE OF COW LEATHER LAGGUAGE BAG STYLE N O.U66328010Z ORDER NO.187385,Leather,JNPT,Denmark,Copenhagen,4645,50,NOS,92.9,50,PCS,4645,92.9,USD,326078.94,Sea,0
25-Dec-19,42022190,BUFF LEATHER HAND BAG,Leather,JNPT,France,Le Havre,13475.78,630,NOS,21.39,630,PCS,12915,20.5,EUR,946000,Sea,0
25-Dec-19,42022190,COW LEATHER SHOULDER BAG,Leather,JNPT,Italy,Ancona,2535.61,150,NOS,16.9,150,PCS,2287.5,15.25,EUR,178000,Sea,0
25-Dec-19,42022190,BUFF LEATHER HAND BAG,Leather,JNPT,France,Le Havre,11837.61,630,NOS,18.79,630,PCS,11340,18,EUR,831000,Sea,0
25-Dec-19,42029900,SPORTS BAG NYLON:KINGSPORT BACKPACK BAG,Nylon,JNPT,Australia,Sydeny,356.13,28,NOS,12.72,28,PCS,525,18.75,AUD,25000,Sea,0
25-Dec-19,42029900,SPORTS BAG NYLON:KINGSPORT BACKPACK BAG,Nylon,JNPT,Australia,Sydeny,56.98,5,NOS,11.4,5,PCS,93.75,18.75,AUD,4000,Sea,0
25-Dec-19,42021190,R OX LEATHER GOODS- BG4581 R2 BAG,Leather,JNPT,Denmark,Aarhus,4182.88,220,NOS,19.01,220,PCS,3784,17.2,EUR,293638.39,Sea,0
25-Dec-19,42021190,R-OX LEATHER GOODS - BG4570 R1 BAG,Leather,JNPT,Denmark,Aarhus,3227.81,100,NOS,32.28,100,PCS,2920,29.2,EUR,226591.96,Sea,0
25-Dec-19,42029900,SPORTS BAG NYLON:KINGSPORT CRICKET KIT B,Nylon,JNPT,Australia,Sydeny,71.23,3,NOS,23.74,3,PCS,114.45,38.15,AUD,5000,Sea,0
25-Dec-19,42029900,SPORTS BAG NYLON:KINGSPORT CRICKET KIT B,Nylon,JNPT,Australia,Sydeny,726.5,28,NOS,25.95,28,PCS,1068.2,38.15,AUD,51000,Sea,0
25-Dec-19,42022190,COW MILLED LEATHER LADIES SHOULDER BAGS,Leather,JNPT,Netherlands,Rotterdam,6632.48,600,NOS,11.05,600,PCS,6000,10,EUR,465600,Sea,0
25-Dec-19,42022190,COW MILLED LEATHER LADIES SHOULDER BAGS,Leather,JNPT,Netherlands,Rotterdam,11964.99,600,NOS,19.94,600,PCS,10824,18.04,EUR,839942.4,Sea,0
25-Dec-19,42022190,COW MILLED LEATHER SHOULDER BAGS,Leather,JNPT,Netherlands,Rotterdam,8887.52,400,NOS,22.22,400,PCS,8040,20.1,EUR,623904,Sea,0
25-Dec-19,42022190,COW MILLED LEATHER LADIES SHOULDER BAGS,Leather,JNPT,Netherlands,Rotterdam,11441.03,600,NOS,19.07,600,PCS,10350,17.25,EUR,803160,Sea,0
25-Dec-19,42022190,GOAT LEATHER SHOULDER BAG,Leather,JNPT,Italy,Ancona,8304.84,585,NOS,14.2,585,PCS,7517.25,12.85,EUR,583000,Sea,0
25-Dec-19,42022190,BUFF LEATHER HAND BAG,Leather,JNPT,France,Le Havre,10555.56,378,NOS,27.92,378,PCS,10111.5,26.75,EUR,741000,Sea,0
25-Dec-19,42022190,BUFF LEATHER HAND BAG,Leather,JNPT,France,Le Havre,10854.7,630,NOS,17.23,630,PCS,10395,16.5,EUR,762000,Sea,0
25-Dec-19,42021190,R OX LEATHER GOODS- BG2074 R49 BAG,Leather,JNPT,Denmark,Aarhus,6617.55,390,NOS,16.97,390,PCS,5986.5,15.35,EUR,464552.29,Sea,0
25-Dec-19,42022190,COW LEATHER HAND BAG,Leather,JNPT,Italy,Ancona,2079.77,60,NOS,34.66,60,PCS,1878,31.3,EUR,146000,Sea,0
25-Dec-19,42021190,R OX LEATHER GOODS- BG3647 BAG,Leather,JNPT,Denmark,Aarhus,12690.14,700,NOS,18.13,700,PCS,11480,16.4,EUR,890848.01,Sea,0
24-Dec-19,42022290,CANVAS BAG,Others,JNPT,France,Fos sur Mer,1253.56,140,NOS,8.95,140,PCS,1134,8.1,EUR,88000,Sea,0
24-Dec-19,42022990,AGILITY POLE BAG,Others,JNPT,Australia,Brisbane,45.96,10,NOS,4.6,10,PCS,45,4.5,AUD,3226.52,Sea,0
24-Dec-19,42022990,FAST FOLD MESH BAG,Others,JNPT,Australia,Brisbane,449.4,30,NOS,14.98,30,PCS,660,22,AUD,31547.91,Sea,0
24-Dec-19,42022990,BALL CARRY BAG SENIOR,Others,JNPT,Australia,Brisbane,2195.94,500,NOS,4.39,500,PCS,3225,6.45,AUD,154155.03,Sea,0
24-Dec-19,42022990,"HURDLE MESH CARRY BAG 12""",Others,JNPT,Australia,Brisbane,30.64,10,NOS,3.06,10,PCS,45,4.5,AUD,2151.01,Sea,0
24-Dec-19,42023120,ARTICAL OF LEATHER CARRIED IN POCKET/ HA NG BAG LEATHER CLUTCHES,Leather,JNPT,Australia,Sydeny,846,180,NOS,4.7,180,PCS,846,4.7,USD,59389.17,Sea,0
24-Dec-19,42022190,100%GENUINE COW LEATHER CROSS BODY BAGS,Leather,JNPT,Italy,Ancona,2934.47,140,NOS,20.96,140,PCS,2660,19,EUR,206000,Sea,0
24-Dec-19,42022290,CANVAS BAG,Others,JNPT,France,Fos sur Mer,7132.68,890,NOS,8.01,890,PCS,6452.5,7.25,EUR,500714,Sea,0
24-Dec-19,42022190,100%GENUINE COW LEATHER CROSS BODY BAGS,Leather,JNPT,Italy,Ancona,1509.97,70,NOS,21.57,70,PCS,1365,19.5,EUR,106000,Sea,0
24-Dec-19,42022190,100 % COW LEATHER HOBO BAG,Leather,JNPT,Sweden,Gothenburg,58034.19,1850,NOS,31.37,1850,PCS,58034.5,31.37,USD,4074000.16,Sea,0
24-Dec-19,42023190,LEATHER LAPTOP BAG STYLE NO.SP-1133-YU-0 1,Leather,JNPT,Netherlands,Rotterdam,4372.82,200,NOS,21.86,200,PCS,3960,19.8,EUR,306971.97,Sea,0
24-Dec-19,42023190,LEATHER LAPTOP BAG STYLE NO.SP-1133-YU-4 7,Leather,JNPT,Netherlands,Rotterdam,6559.22,300,NOS,21.86,300,PCS,5940,19.8,EUR,460457.59,Sea,0
24-Dec-19,42021190,LAPTOP BAG (BUFF LEATHER),Leather,JNPT,Canada,Montreal,2100,50,NOS,42,50,PCS,2100,42,USD,147420.07,Sea,0
24-Dec-19,42022290,COW LEATHER WAIST BAG,Leather,JNPT,Italy,Ancona,1552.71,100,NOS,15.53,100,PCS,1400,14,EUR,109000,Sea,0
24-Dec-19,42022990,MINI BALL CARRY BAG,Others,JNPT,Australia,Brisbane,331.95,250,NOS,1.33,250,PCS,487.5,1.95,AUD,23302.62,Sea,0
24-Dec-19,42022990,DUFFLE BAG,Others,JNPT,Australia,Brisbane,87.16,20,NOS,4.36,20,PCS,119,5.95,AUD,6118.36,Sea,0
24-Dec-19,42022230,JUTE BAG,Others,JNPT,Italy,Casella Genova,2910,300,NOS,9.7,300,PCS,2910,9.7,USD,204282,Sea,0
24-Dec-19,42022210,CANDY STRIPE SHOPPER BAG XL(WITH TAG) IT EM NO. 507842 : SUPPLY MEANT FOR EXPORT UNDER LETTER OF UNDERTAKING WITHOUT PAYM,Others,JNPT,Denmark,Aarhus,1542.24,1008,NOS,1.53,1008,PCS,1018.08,1.01,USD,108265.23,Sea,0
24-Dec-19,42022210,CANDY STRIPE SHOPPER BAG M (WITH TAG) IT EM NO. 507841 : SUPPLY MEANT FOR EXPORT UNDER LETTER OF UNDERTAKING WITHOUT PAYM,Others,JNPT,Denmark,Aarhus,1018.08,1008,NOS,1.01,1008,PCS,1018.08,1.01,USD,71469.22,Sea,0
24-Dec-19,42021190,COW LEATHER TARVEL BAG,Leather,JNPT,Italy,Ancona,1595.44,30,NOS,53.18,30,PCS,1440,48,EUR,112000,Sea,0
24-Dec-19,42022910,READYMADE GARMENTS AND MADEUP ARTICLES : HAND BAGS MADE OF NON WOVEN POLYESTER F ABRICS,Polyester,Bombay Air,Canada,Toronto,254.63,48,NOS,5.3,48,PCS,336,7,CAD,17875.2,Air,0
24-Dec-19,42021140,TABLET BAG (BUFF LEATHER),Leather,JNPT,Canada,Montreal,1310,50,NOS,26.2,50,PCS,1310,26.2,USD,91961.98,Sea,0
24-Dec-19,42021190,BRIFCASE BAG (BUFF LEATHER),Leather,JNPT,Canada,Montreal,1900,50,NOS,38,50,PCS,2100,42,USD,133380.01,Sea,0
24-Dec-19,42021190,MESSENGER BAG (BUFF LEATHER),Leather,JNPT,Canada,Montreal,1600,50,NOS,32,50,PCS,2100,42,USD,112320,Sea,0
24-Dec-19,42023190,LEATHER LAPTOP BAG STYLE NO.SP-1133-YU-0,Leather,JNPT,Netherlands,Rotterdam,2186.4,100,NOS,21.86,100,PCS,1980,19.8,EUR,153485.62,Sea,0
24-Dec-19,42022190,100%GENUINE COW LEATHER CROSS BODY BAGS,Leather,JNPT,Italy,Ancona,2692.31,180,NOS,14.96,180,PCS,2430,13.5,EUR,189000,Sea,0
24-Dec-19,42022190,COW LEATHER MESSENGER BAG,Leather,JNPT,Italy,Ancona,1324.79,60,NOS,22.08,60,PCS,1200,20,EUR,93000,Sea,0
24-Dec-19,42022190,COW LEATHER HAND BAG,Leather,JNPT,Italy,Ancona,2635.33,70,NOS,37.65,70,PCS,2380,34,EUR,185000,Sea,0
24-Dec-19,42022990,61 CM BARREL BAG,Others,JNPT,Australia,Brisbane,422.16,100,NOS,4.22,100,PCS,620,6.2,AUD,29635.98,Sea,0
24-Dec-19,42022990,SAND BAG,Others,JNPT,Australia,Brisbane,214.49,60,NOS,3.57,60,PCS,315,5.25,AUD,15057.08,Sea,0
24-Dec-19,42022990,BALL CARRY BAG JUNIOR,Others,JNPT,Australia,Brisbane,587.29,150,NOS,3.92,150,PCS,862.5,5.75,AUD,41227.46,Sea,0
24-Dec-19,42022990,THREE WHEEL BAG,Others,JNPT,Australia,Brisbane,350.67,20,NOS,17.53,20,PCS,119,5.95,AUD,24616.96,Sea,0
24-Dec-19,42022990,CANVAS KIT BAG,Others,JNPT,Australia,Brisbane,71.5,10,NOS,7.15,10,PCS,45,4.5,AUD,5019.03,Sea,0
24-Dec-19,42022990,KIT BAG,Others,JNPT,Australia,Brisbane,544.73,80,NOS,6.81,80,PCS,800,10,AUD,38240.03,Sea,0
24-Dec-19,42022190,100%GENUINE COW LEATHER HAND BAGS WITH M,Leather,JNPT,Italy,Ancona,3433.05,100,NOS,34.33,100,PCS,3100,31,EUR,241000,Sea,0
24-Dec-19,42022990,BLACK MESH CARRY BAG,Others,JNPT,Australia,Brisbane,160.01,50,NOS,3.2,50,PCS,235,4.7,AUD,11232.97,Sea,0
24-Dec-19,42022990,X LARGE KIT BAG,Others,JNPT,Australia,Brisbane,372.8,30,NOS,12.43,30,PCS,660,22,AUD,26170.38,Sea,0
24-Dec-19,42022910,100% POLYESTER BOLSO CROCHET FLECOS BAG,Polyester,JNPT,Spain,Valencia,255,30,NOS,8.5,30,PCS,255,8.5,USD,17901,Sea,0
24-Dec-19,42022190,100 % COW LEATHER WORK BAG,Leather,JNPT,Sweden,Gothenburg,5886.33,150,NOS,39.24,150,PCS,5325,35.5,EUR,413220.43,Sea,0
24-Dec-19,42029100,100 % COW LEATHER SHOULDER BAG,Leather,JNPT,Sweden,Gothenburg,35981.2,1050,NOS,34.27,1050,PCS,32550,31,EUR,2525880.26,Sea,0
24-Dec-19,42023190,100 % COW LEATHER CLUTCH BAG,Leather,JNPT,Sweden,Gothenburg,36478.63,1650,NOS,22.11,1650,PCS,33000,20,EUR,2560799.84,Sea,0
24-Dec-19,42021190,DUFFLE BAG (BUFF LEATHER),Leather,JNPT,Canada,Montreal,10300,230,NOS,44.78,230,PCS,10299.4,44.78,USD,723060.3,Sea,0
24-Dec-19,42022190,LEATHER TRAVELLING BAG STYLE NO.SA-1094- YU-01,Leather,JNPT,Netherlands,Rotterdam,2694.36,80,NOS,33.68,80,PCS,2694.4,33.68,USD,189144.07,Sea,0
24-Dec-19,42023190,LEATHER LAPTOP BAG STYLE NO.SP1133-YU01,Leather,JNPT,Netherlands,Rotterdam,2186.4,100,NOS,21.86,100,PCS,1980,19.8,EUR,153485.62,Sea,0
23-Dec-19,42022230,LADIES ROUND JUTE BAG BAGS ( 100% JUTE) -- STYLE NO. : 15198352; STYLE NAME : O NLMARTINA ROUND JUTE BAG; COLOR : CLARET,Others,JNPT,Denmark,Aarhus,4268,594,NOS,7.19,594,PCS,3861,6.5,EUR,299613.58,Sea,0
23-Dec-19,42021190,LEATHER GOODS (MADE FROM INDIGENOUS LEAT HER) WEEKEND BAG MADE FROM COW R12 LEAT HER,Leather,JNPT,France,Le Havre,31437,998,NOS,31.5,998,PCS,31437,31.5,USD,2206877.4,Sea,0
23-Dec-19,42022290,BOYS COLLEGE BAG,Others,JNPT,United Arab Emirates,Jebel Ali,341.88,54,NOS,6.33,54,PCS,343.44,6.36,USD,24000,Sea,0
23-Dec-19,42022190,(ALL THE LEATHER GOODS ARE MADE FROM COW LEATHER) HAND CRAFTED & FINAL STITCHED BY MACHINE.MASSANGER BAG,Leather,JNPT,Italy,La Spezia,6204.13,125,NOS,49.63,125,PCS,5612.5,44.9,EUR,435529.86,Sea,0
23-Dec-19,42022190,HANDMADE LEATHER BAG WASH BAG (HVL V3-0 144) (100% BUFFALO LEATHER),Leather,JNPT,Australia,Sydeny,1890,100,NOS,18.9,100,PCS,1210,12.1,USD,132677.96,Sea,0
23-Dec-19,42022290,INDIAN CANVAS HANDICRAFTED CANVAS SQUARE CROSSBODY BAG WITH LEATHER HANDLES.,Leather,JNPT,Belgium,Antwerpen,1670.4,288,NOS,5.8,288,PCS,2088,7.25,USD,117262.1,Sea,0
23-Dec-19,42022290,INDIAN CANVAS HANDICRAFTED CANVAS SMALL TOTE BAG WITH LEATHER HANDLES.,Leather,JNPT,Belgium,Antwerpen,2088,288,NOS,7.25,288,PCS,2088,7.25,USD,146577.6,Sea,0
23-Dec-19,42029100,LEATHER GOODS - LADIES SHOULDER BAG IN GOAT SUEDE+ SHEEP LEATHER OUTER SHELL : 60% GOAT SUEDE LEATHER + 40% SHEEP LEATH,Leather,JNPT,France,Le Havre,11468.66,500,NOS,22.94,500,PCS,10375,20.75,EUR,805100,Sea,0
23-Dec-19,42022230,LADIES JUTE CROSSOVER WITH SUEDE SHOULDE R STRAP JUTE BAGS (95% JUTE 5% SUEDE) - - STYLE NO. : 15198342; STYLE NAME : ONL,Others,JNPT,Denmark,Aarhus,14646.17,2190,NOS,6.69,2190,PCS,14651.1,6.69,USD,1028161.18,Sea,0
23-Dec-19,42022290,BACKPACK BAG MADE OF NYLON(HEVERSACK BAG )(Other),Nylon,JNPT,United Arab Emirates,Jebel Ali,13503.51,4000,NOS,3.38,4000,PCS,13520,3.38,USD,947946.18,Sea,0
23-Dec-19,42022190,Porthole Laptop Bag (BUFF LEATHER),Leather,JNPT,Canada,Montreal,2068.3,50,NOS,41.37,50,PCS,1990,39.8,USD,145194.65,Sea,0
23-Dec-19,42022190,DOUBLE COMPARTMENT LAPTOP BAG(BUFF LEATH ER),Others,JNPT,Canada,Montreal,2021.53,50,NOS,40.43,50,PCS,1990,39.8,USD,141911.36,Sea,0
23-Dec-19,42022190,(ALL THE LEATHER GOODS ARE MADE FROM COW LEATHER)HAND CRAFTED & FINAL STITCHED B Y MACHINE.MASSANGER BAG,Leather,JNPT,Italy,La Spezia,1042.29,21,NOS,49.63,21,PCS,942.9,44.9,EUR,73169.04,Sea,0
23-Dec-19,42022190,(ALL THE LEATHER GOODS ARE MADE FROM COW LEATHER) HAND CRAFTED & FINAL STITCHED BY MACHINE.BELT BAG,Leather,JNPT,Italy,La Spezia,3050.94,115,NOS,26.53,115,PCS,2760,24,EUR,214176.03,Sea,0
23-Dec-19,42022190,(ALL THE LEATHER GOODS ARE MADE FROM COW LEATHER) HAND CRAFTED & FINAL STITCHED BY MACHINE.SHOULDER BAG,Leather,JNPT,Italy,La Spezia,4097.21,159,NOS,25.77,159,PCS,4097.43,25.77,USD,287623.93,Sea,0
23-Dec-19,42022290,KNITTED 100%POLYESTER BAG (BACK TOGETHER ),Polyester,JNPT,Netherlands,Rotterdam,2177.11,5050,NOS,0.43,5050,PCS,1969.5,0.39,EUR,152833.2,Sea,0
23-Dec-19,42022230,LADIES ROUND JUTE BAG ( 100% JUTE) -- S TYLE NO. : 15198352; STYLE NAME : ONLMAR TINA ROUND JUTE BAG; COLOR : CLARET RED/,Others,JNPT,Denmark,Aarhus,129.33,18,NOS,7.18,18,PCS,117,6.5,EUR,9079.24,Sea,0
23-Dec-19,42022190,HANDMADE LEATHER BAG SMALL WASH BAG (HVL V3-082) (100% BUFFALO LEATHER),Leather,JNPT,Australia,Sydeny,2600,200,NOS,13,200,PCS,2600,13,USD,182519.99,Sea,0
23-Dec-19,42022290,KNITTED 100%POLYESTER BAG (BACK TOGETHER ),Polyester,JNPT,Spain,Valencia,1843,4275,NOS,0.43,4275,PCS,1667.25,0.39,EUR,129378.6,Sea,0
23-Dec-19,42022190,HANDMADE LEATHER BAG WASH BAG (HVL V3-01 44) (100% BUFFALO LEATHER),Leather,JNPT,Australia,Sydeny,1650,100,NOS,16.5,100,PCS,1210,12.1,USD,115829.99,Sea,0
23-Dec-19,42022290,INDIAN CANVAS HANDICRAFTED CANVAS LARGE TOTE BAG WITH LEATHER HANDLES.,Leather,JNPT,Belgium,Antwerpen,1782,216,NOS,8.25,216,PCS,1782,8.25,USD,125096.4,Sea,0
23-Dec-19,42022230,100% JUTE SHOPPER BAGS - SUSY JUTE SHOPP ER BAGS,Others,JNPT,Germany,Hamburg,6087.3,600,NOS,10.15,600,PCS,6180,10.3,USD,427328.46,Sea,0
23-Dec-19,42022190,HANDMADE LEATHER BAG TABLET CASE (HVL V3 -71) (100% BUFFALO LEATHER),Leather,JNPT,Australia,Sydeny,2250,200,NOS,11.25,200,PCS,2250,11.25,USD,157950,Sea,0
23-Dec-19,42022290,BACKPACK BAG,Others,JNPT,United Arab Emirates,Jebel Ali,3162.39,583,NOS,5.42,583,PCS,3177.35,5.45,USD,222000,Sea,0
23-Dec-19,42022290,COLLEGE BAG,Others,JNPT,United Arab Emirates,Jebel Ali,2207.98,294,NOS,7.51,294,PCS,2219.7,7.55,USD,155000,Sea,0
